task_id,arrival_time,completion_time,execution_time,latency,energy_consumption,vm_id,device_mobility_status,velocity_mps,deadline,resource_history_count,completion_rate_CR,execution_efficiency_EI,x1_delay_score,x2_energy_score,x3_resource_availability_score,x4_link_stability_score,y_tcri,x1,x2,x3,x4,y
4733,7240.29,8038.09,769.61,797.8,1.41,7,medium,7.0,1154.415,38,0.973684,1.0,0.308914,0.295,0.986842,0.496585,0.956443,0.308914,0.295,0.986842,0.496585,0.956443
1595,7243.39,7487.15,224.65,243.76,0.966,7,low,2.0,336.975,39,0.974359,0.543218,0.276623,0.517,0.758788,0.818731,0.940823,0.276623,0.517,0.758788,0.818731,0.940823
1038,7247.67,7891.41,603.02,643.74,0.824,10,static,0.0,904.53,34,0.970588,1.0,0.288315,0.588,0.985294,1.0,0.947007,0.288315,0.588,0.985294,1.0,0.947007
3566,7250.06,7976.42,698.37,726.36,0.736,3,static,0.0,1047.555,32,0.9375,1.0,0.306614,0.632,0.96875,1.0,0.955474,0.306614,0.632,0.96875,1.0,0.955474
1354,7252.58,8003.48,714.01,750.9,0.302,9,static,0.0,1071.015,23,0.913043,1.0,0.298889,0.849,0.956522,1.0,0.95207,0.298889,0.849,0.956522,1.0,0.95207
5568,7253.26,7502.65,235.52,249.39,0.833,4,static,0.0,353.28,32,0.9375,0.507962,0.294073,0.5835,0.722731,1.0,0.949823,0.294073,0.5835,0.722731,1.0,0.949823
4673,7253.72,7522.7,252.34,268.98,0.625,9,medium,7.0,378.51,23,0.913043,0.482165,0.289371,0.6875,0.697604,0.496585,0.947535,0.289371,0.6875,0.697604,0.496585,0.947535
1889,7264.62,7576.38,284.49,311.76,1.449,9,low,2.0,426.735,23,0.913043,0.543597,0.26943,0.2755,0.72832,0.818731,0.936689,0.26943,0.2755,0.72832,0.818731,0.936689
2215,7266.71,7727.06,412.02,460.35,1.267,8,low,2.0,618.03,24,0.958333,0.824688,0.255133,0.3665,0.891511,0.818731,0.927663,0.255133,0.3665,0.891511,0.818731,0.927663
5484,7270.19,7360.99,51.91,90.8,1.466,3,low,2.0,77.865,33,0.939394,0.110755,0.0,0.267,0.525074,0.818731,0.1596,0.0,0.267,0.525074,0.818731,0.1596
2967,7270.57,7540.49,238.33,269.92,0.972,4,high,15.0,357.495,34,0.941176,0.503225,0.244968,0.514,0.722201,0.22313,0.920538,0.244968,0.514,0.722201,0.22313,0.920538
1344,7271.69,7565.01,277.65,293.32,0.39,6,high,15.0,416.475,39,1.0,0.611369,0.295708,0.805,0.805685,0.22313,0.950597,0.295708,0.805,0.805685,0.22313,0.950597
1987,7279.39,7467.55,172.88,188.16,1.054,10,medium,7.0,259.32,33,0.969697,0.296815,0.27441,0.473,0.633256,0.496585,0.939579,0.27441,0.473,0.633256,0.496585,0.939579
4987,7281.16,7650.43,355.22,369.27,0.821,6,static,0.0,532.83,39,1.0,0.782174,0.306965,0.5895,0.891087,1.0,0.955623,0.306965,0.5895,0.891087,1.0,0.955623
160,7282.16,8105.83,793.4,823.67,0.421,5,low,2.0,1190.1,29,1.0,1.0,0.307898,0.7895,1.0,0.818731,0.956018,0.307898,0.7895,1.0,0.818731,0.956018
1860,7284.91,8062.34,772.07,777.43,1.224,8,medium,7.0,1158.105,24,0.958333,1.0,0.328705,0.388,0.979167,0.496585,0.963982,0.328705,0.388,0.979167,0.496585,0.963982
4137,7287.78,7575.15,277.1,287.37,1.309,9,medium,7.0,415.65,24,0.916667,0.522203,0.308625,0.3455,0.719435,0.496585,0.956322,0.308625,0.3455,0.719435,0.496585,0.956322
2957,7289.81,7437.05,135.91,147.24,0.165,10,medium,7.0,203.865,33,0.969697,0.233342,0.277757,0.9175,0.60152,0.496585,0.941452,0.277757,0.9175,0.60152,0.496585,0.941452
2913,7293.45,7727.93,394.65,434.48,0.896,9,high,15.0,591.975,24,0.916667,0.74373,0.26605,0.552,0.830198,0.22313,0.934655,0.26605,0.552,0.830198,0.22313,0.934655
87,7296.06,7660.0,342.05,363.94,0.77,10,high,15.0,513.075,33,0.969697,0.587261,0.290669,0.615,0.778479,0.22313,0.948176,0.290669,0.615,0.778479,0.22313,0.948176
4226,7302.22,8236.74,894.71,934.52,1.456,7,medium,7.0,1342.065,39,0.974359,1.0,0.30367,0.272,0.987179,0.496585,0.954205,0.30367,0.272,0.987179,0.496585,0.954205
1620,7306.51,7609.38,293.36,302.87,1.458,10,high,15.0,440.04,34,0.970588,0.511051,0.311722,0.271,0.74082,0.22313,0.957597,0.311722,0.271,0.74082,0.22313,0.957597
2027,7308.21,8031.55,694.95,723.34,0.228,6,static,0.0,1042.425,39,1.0,1.0,0.306099,0.886,1.0,1.0,0.955255,0.306099,0.886,1.0,1.0,0.955255
2138,7314.96,8273.46,932.59,958.5,0.775,10,static,0.0,1398.885,34,0.970588,1.0,0.314811,0.6125,0.985294,1.0,0.958834,0.314811,0.6125,0.985294,1.0,0.958834
1318,7315.9,7665.0,331.26,349.1,0.171,10,high,15.0,496.89,34,0.970588,0.577075,0.29743,0.9145,0.773832,0.22313,0.951399,0.29743,0.9145,0.773832,0.22313,0.951399
3,7319.94,7618.8,288.66,298.86,0.774,2,static,0.0,432.99,27,1.0,0.602374,0.309776,0.613,0.801187,1.0,0.9568,0.309776,0.613,0.801187,1.0,0.9568
3220,7324.01,7699.92,354.75,375.91,0.624,4,high,15.0,532.125,36,0.944444,0.737971,0.293568,0.688,0.841208,0.22313,0.949582,0.293568,0.688,0.841208,0.22313,0.949582
1896,7330.71,7936.1,558.64,605.39,0.206,7,high,15.0,837.96,36,0.972222,1.0,0.277543,0.897,0.986111,0.22313,0.941334,0.277543,0.897,0.986111,0.22313,0.941334
1365,7331.13,7859.95,481.3,528.82,1.346,1,high,15.0,721.95,27,0.925926,0.963862,0.267512,0.327,0.944894,0.22313,0.935542,0.267512,0.327,0.944894,0.22313,0.935542
5351,7331.6,7699.45,331.5,367.85,0.283,5,low,2.0,497.25,29,1.0,0.693285,0.260231,0.8585,0.846643,0.818731,0.93101,0.260231,0.8585,0.846643,0.818731,0.93101
4091,7341.51,7730.26,379.28,388.75,0.254,5,static,0.0,568.92,29,1.0,0.79321,0.316688,0.873,0.896605,1.0,0.959569,0.316688,0.873,0.896605,1.0,0.959569
4282,7343.66,7736.89,378.27,393.23,1.195,4,high,15.0,567.405,36,0.944444,0.786899,0.306968,0.4025,0.865671,0.22313,0.955624,0.306968,0.4025,0.865671,0.22313,0.955624
4507,7346.08,7623.22,231.26,277.14,1.286,6,static,0.0,346.89,39,1.0,0.484058,0.201072,0.357,0.742029,1.0,0.881918,0.201072,0.357,0.742029,1.0,0.881918
4495,7350.25,8124.38,726.96,774.13,1.364,5,static,0.0,1090.44,29,1.0,1.0,0.290076,0.318,1.0,1.0,0.947884,0.290076,0.318,1.0,1.0,0.947884
1954,7356.63,8059.59,662.83,702.96,0.723,10,low,2.0,994.245,34,0.970588,1.0,0.292971,0.6385,0.985294,0.818731,0.949296,0.292971,0.6385,0.985294,0.818731,0.949296
5558,7359.2,7757.65,355.99,398.45,0.277,8,high,15.0,533.985,25,0.96,0.716439,0.253818,0.8615,0.838219,0.22313,0.926775,0.253818,0.8615,0.838219,0.22313,0.926775
5413,7364.73,8307.51,916.02,942.78,0.463,3,static,0.0,1374.03,33,0.909091,1.0,0.313858,0.7685,0.954545,1.0,0.958456,0.313858,0.7685,0.954545,1.0,0.958456
3500,7374.26,7653.09,272.22,278.83,0.987,3,high,15.0,408.33,33,0.909091,0.58262,0.317145,0.5065,0.745855,0.22313,0.959746,0.317145,0.5065,0.745855,0.22313,0.959746
1792,7374.34,7970.11,584.43,595.77,0.514,2,static,0.0,876.645,27,1.0,1.0,0.320398,0.743,1.0,1.0,0.960984,0.320398,0.743,1.0,1.0,0.960984
1066,7375.82,7589.51,200.91,213.69,0.282,3,low,2.0,301.365,33,0.909091,0.429998,0.290926,0.859,0.669545,0.818731,0.948302,0.290926,0.859,0.669545,0.818731,0.948302
2535,7378.7,8178.79,755.46,800.09,0.482,2,low,2.0,1133.19,27,1.0,1.0,0.293949,0.759,1.0,0.818731,0.949764,0.293949,0.759,1.0,0.818731,0.949764
3045,7378.85,7523.52,133.1,144.67,0.949,2,high,15.0,199.65,27,1.0,0.277752,0.275382,0.5255,0.638876,0.22313,0.940129,0.275382,0.5255,0.638876,0.22313,0.940129
3138,7379.17,7638.59,253.29,259.42,1.097,7,high,15.0,379.935,36,0.972222,0.661422,0.317199,0.4515,0.816822,0.22313,0.959766,0.317199,0.4515,0.816822,0.22313,0.959766
4029,7379.51,8198.59,812.91,819.08,1.023,7,low,2.0,1219.365,36,0.972222,1.0,0.328273,0.4885,0.986111,0.818731,0.963832,0.328273,0.4885,0.986111,0.818731,0.963832
5197,7385.46,8292.09,878.15,906.63,0.185,4,low,2.0,1317.225,34,0.941176,1.0,0.311712,0.9075,0.970588,0.818731,0.957593,0.311712,0.9075,0.970588,0.818731,0.957593
3117,7387.23,7603.87,172.54,216.64,1.386,8,high,15.0,258.81,26,0.961538,0.335411,0.162938,0.307,0.648475,0.22313,0.836085,0.162938,0.307,0.648475,0.22313,0.836085
3794,7388.67,8084.71,657.16,696.04,0.731,7,static,0.0,985.74,37,0.972973,1.0,0.293891,0.6345,0.986486,1.0,0.949737,0.293891,0.6345,0.986486,1.0,0.949737
4832,7394.69,7915.46,480.45,520.77,1.081,8,low,2.0,720.675,26,0.961538,0.933975,0.277386,0.4595,0.947757,0.818731,0.941247,0.277386,0.4595,0.947757,0.818731,0.941247
5436,7395.81,7922.42,479.63,526.61,1.257,6,high,15.0,719.445,39,1.0,0.940199,0.268033,0.3715,0.970099,0.22313,0.935856,0.268033,0.3715,0.970099,0.22313,0.935856
2205,7399.04,8200.63,774.52,801.59,0.286,10,static,0.0,1161.78,36,0.972222,1.0,0.310033,0.857,0.986111,1.0,0.956906,0.310033,0.857,0.986111,1.0,0.956906
2537,7404.76,7490.99,42.5,86.23,1.074,4,medium,7.0,63.75,34,0.941176,0.090547,0.0,0.463,0.515862,0.496585,0.028574,0.0,0.463,0.515862,0.496585,0.028574
266,7407.69,7756.0,329.91,348.31,0.998,4,static,0.0,494.865,34,0.941176,0.702876,0.296151,0.501,0.822026,1.0,0.950805,0.296151,0.501,0.822026,1.0,0.950805
4948,7416.27,7780.42,345.7,364.15,0.741,4,static,0.0,518.55,34,0.941176,0.736517,0.297753,0.6295,0.838847,1.0,0.951549,0.297753,0.6295,0.838847,1.0,0.951549
3579,7416.41,8003.72,553.65,587.31,0.659,8,static,0.0,830.475,26,0.961538,1.0,0.292802,0.6705,0.980769,1.0,0.949214,0.292802,0.6705,0.980769,1.0,0.949214
5651,7416.84,7535.76,90.38,118.92,0.627,6,medium,7.0,135.57,39,1.0,0.177168,0.122815,0.6865,0.588584,0.496585,0.773494,0.122815,0.6865,0.588584,0.496585,0.773494
2917,7418.96,7685.59,222.6,266.63,0.842,4,high,15.0,333.9,34,0.941176,0.474251,0.201468,0.579,0.707714,0.22313,0.882329,0.201468,0.579,0.707714,0.22313,0.882329
4646,7419.78,7710.16,259.27,290.38,1.288,7,static,0.0,388.905,37,0.972973,0.653758,0.25334,0.356,0.813365,1.0,0.92645,0.25334,0.356,0.813365,1.0,0.92645
3332,7422.53,8404.51,962.02,981.98,0.604,3,medium,7.0,1443.03,34,0.911765,1.0,0.319501,0.698,0.955882,0.496585,0.960646,0.319501,0.698,0.955882,0.496585,0.960646
5218,7423.7,8300.01,832.82,876.31,0.184,4,medium,7.0,1249.23,34,0.941176,1.0,0.29852,0.908,0.970588,0.496585,0.951901,0.29852,0.908,0.970588,0.496585,0.951901
2231,7431.93,7756.85,275.59,324.92,0.633,1,static,0.0,413.385,27,0.925926,0.537869,0.214001,0.6835,0.731897,1.0,0.894732,0.214001,0.6835,0.731897,1.0,0.894732
1164,7435.08,8027.19,551.15,592.11,0.182,7,medium,7.0,826.725,37,0.972973,1.0,0.283788,0.909,0.986486,0.496585,0.944689,0.283788,0.909,0.986486,0.496585,0.944689
4597,7452.15,8095.96,594.68,643.81,1.456,4,high,15.0,892.02,33,0.939394,1.0,0.278256,0.272,0.969697,0.22313,0.941726,0.278256,0.272,0.969697,0.22313,0.941726
654,7454.39,8290.32,813.35,835.93,0.643,2,low,2.0,1220.025,30,1.0,1.0,0.314826,0.6785,1.0,0.818731,0.95884,0.314826,0.6785,1.0,0.818731,0.95884
463,7460.45,8022.71,553.92,562.26,1.052,2,medium,7.0,830.88,30,1.0,1.0,0.323296,0.474,1.0,0.496585,0.962056,0.323296,0.474,1.0,0.496585,0.962056
2731,7474.44,8169.12,677.45,694.68,1.196,10,medium,7.0,1016.175,39,0.974359,1.0,0.316378,0.402,0.987179,0.496585,0.959448,0.316378,0.402,0.987179,0.496585,0.959448
628,7474.71,7658.24,134.88,183.53,0.215,3,medium,7.0,202.32,34,0.911765,0.279951,0.092873,0.8925,0.595858,0.496585,0.716817,0.092873,0.8925,0.595858,0.496585,0.716817
5670,7475.21,8124.03,607.38,648.82,1.153,10,medium,7.0,911.07,39,0.974359,1.0,0.287848,0.4235,0.987179,0.496585,0.946772,0.287848,0.4235,0.987179,0.496585,0.946772
743,7476.09,7526.89,18.41,50.8,1.381,3,high,15.0,27.615,34,0.911765,0.038211,0.0,0.3095,0.474988,0.22313,0.000226,0.0,0.3095,0.474988,0.22313,0.000226
1834,7480.73,7696.28,173.07,215.55,0.145,6,low,2.0,259.605,40,1.0,0.327707,0.1697,0.9275,0.663853,0.818731,0.845143,0.1697,0.9275,0.663853,0.818731,0.845143
3208,7483.56,7573.21,48.48,89.65,0.568,4,static,0.0,72.72,33,0.939394,0.103147,0.0,0.716,0.52127,1.0,0.088822,0.0,0.716,0.52127,1.0,0.088822
3102,7483.84,8373.88,873.74,890.04,0.693,5,low,2.0,1310.61,26,1.0,1.0,0.320896,0.6535,1.0,0.818731,0.96117,0.320896,0.6535,1.0,0.818731,0.96117
2603,7486.45,7972.59,457.66,486.14,1.238,10,medium,7.0,686.49,37,1.0,0.777923,0.291847,0.381,0.888962,0.496585,0.948752,0.291847,0.381,0.888962,0.496585,0.948752
4956,7489.63,8124.59,591.69,634.96,1.414,3,low,2.0,887.535,34,0.911765,1.0,0.28458,0.293,0.955882,0.818731,0.945101,0.28458,0.293,0.955882,0.818731,0.945101
4527,7498.6,7942.44,422.88,443.84,1.48,2,low,2.0,634.32,28,1.0,0.860953,0.30029,0.26,0.930477,0.818731,0.952705,0.30029,0.26,0.930477,0.818731,0.952705
389,7506.15,7636.14,81.8,129.99,0.429,10,low,2.0,122.7,36,1.0,0.140583,0.0,0.7855,0.570291,0.818731,0.355687,0.0,0.7855,0.570291,0.818731,0.355687
399,7508.71,7592.43,60.71,83.72,0.357,2,high,15.0,91.065,28,1.0,0.123601,0.080657,0.8215,0.561801,0.22313,0.691377,0.080657,0.8215,0.561801,0.22313,0.691377
3033,7509.4,8413.34,877.53,903.94,0.266,4,static,0.0,1316.295,35,0.914286,1.0,0.313269,0.867,0.957143,1.0,0.958221,0.313269,0.867,0.957143,1.0,0.958221
3738,7511.77,8006.68,475.55,494.91,1.422,1,high,15.0,713.325,27,0.925926,0.950312,0.306193,0.289,0.938119,0.22313,0.955295,0.306193,0.289,0.938119,0.22313,0.955295
5185,7514.23,7904.84,365.85,390.61,0.314,9,medium,7.0,548.775,20,0.95,0.672872,0.288215,0.843,0.811436,0.496585,0.946957,0.288215,0.843,0.811436,0.496585,0.946957
5492,7517.98,8116.58,553.0,598.6,0.548,9,static,0.0,829.5,20,0.95,1.0,0.27836,0.726,0.975,1.0,0.941783,0.27836,0.726,0.975,1.0,0.941783
4639,7518.25,8536.85,993.84,1018.6,1.304,6,low,2.0,1490.76,41,1.0,1.0,0.316724,0.348,1.0,0.818731,0.959583,0.316724,0.348,1.0,0.818731,0.959583
4714,7521.14,7988.44,418.64,467.3,0.507,10,high,15.0,627.96,35,1.0,0.723891,0.255844,0.7465,0.861945,0.22313,0.928139,0.255844,0.7465,0.861945,0.22313,0.928139
420,7523.75,8127.63,582.78,603.88,0.959,9,low,2.0,874.17,21,0.952381,1.0,0.309196,0.5205,0.97619,0.818731,0.95656,0.309196,0.5205,0.97619,0.818731,0.95656
3993,7524.68,8247.95,679.05,723.27,1.19,3,low,2.0,1018.575,35,0.914286,1.0,0.28992,0.405,0.957143,0.818731,0.947807,0.28992,0.405,0.957143,0.818731,0.947807
2539,7534.28,8194.26,650.15,659.98,1.241,1,static,0.0,975.225,25,0.92,1.0,0.323254,0.3795,0.96,1.0,0.96204,0.323254,0.3795,0.96,1.0,0.96204
2211,7539.62,8418.95,843.39,879.33,0.777,7,high,15.0,1265.085,34,0.970588,1.0,0.304924,0.6115,0.985294,0.22313,0.95475,0.304924,0.6115,0.985294,0.22313,0.95475
4763,7545.69,7950.7,360.72,405.01,1.022,7,low,2.0,541.08,34,0.970588,0.961055,0.251479,0.489,0.965821,0.818731,0.925172,0.251479,0.489,0.965821,0.818731,0.925172
5695,7548.27,8417.84,842.13,869.57,0.55,7,high,15.0,1263.195,34,0.970588,1.0,0.311611,0.725,0.985294,0.22313,0.957552,0.311611,0.725,0.985294,0.22313,0.957552
1646,7552.7,8202.63,611.69,649.93,0.239,2,medium,7.0,917.535,27,1.0,1.0,0.291656,0.8805,1.0,0.496585,0.948659,0.291656,0.8805,1.0,0.496585,0.948659
108,7555.51,7857.73,292.55,302.22,0.826,5,medium,7.0,438.825,23,1.0,0.555039,0.311297,0.587,0.777519,0.496585,0.957425,0.311297,0.587,0.777519,0.496585,0.957425
5214,7561.92,8038.54,465.72,476.62,1.463,9,medium,7.0,698.58,23,0.956522,0.827383,0.31773,0.2685,0.891952,0.496585,0.959971,0.31773,0.2685,0.891952,0.496585,0.959971
2071,7567.52,8069.52,462.66,502.0,0.64,7,low,2.0,693.99,34,0.970588,1.0,0.276647,0.68,0.985294,0.818731,0.940837,0.276647,0.68,0.985294,0.818731,0.940837
3941,7572.83,7729.16,115.42,156.33,0.21,1,high,15.0,173.13,25,0.92,0.23178,0.097037,0.895,0.57589,0.22313,0.725193,0.097037,0.895,0.57589,0.22313,0.725193
5119,7577.77,8480.25,874.22,902.48,0.704,7,low,2.0,1311.33,34,0.970588,1.0,0.311783,0.648,0.985294,0.818731,0.957622,0.311783,0.648,0.985294,0.818731,0.957622
332,7578.46,7732.03,117.32,153.57,0.339,5,low,2.0,175.98,23,1.0,0.221769,0.127344,0.8305,0.610885,0.818731,0.781331,0.127344,0.8305,0.610885,0.818731,0.781331
1201,7582.63,8401.99,807.85,819.36,1.1,6,static,0.0,1211.775,41,1.0,1.0,0.323835,0.45,1.0,1.0,0.962252,0.323835,0.45,1.0,1.0,0.962252
5686,7589.77,7693.39,62.81,103.62,1.095,2,static,0.0,94.215,26,1.0,0.133371,0.0,0.4525,0.566686,1.0,0.269286,0.0,0.4525,0.566686,1.0,0.269286
2945,7590.05,8495.45,856.07,905.4,1.299,6,medium,7.0,1284.105,41,1.0,1.0,0.294917,0.3505,1.0,0.496585,0.950224,0.294917,0.3505,1.0,0.496585,0.950224
2006,7593.98,7861.76,260.96,267.78,1.094,1,static,0.0,391.44,25,0.92,0.524044,0.31591,0.453,0.722022,1.0,0.959266,0.31591,0.453,0.722022,1.0,0.959266
4575,7600.06,7839.22,202.21,239.16,1.37,1,high,15.0,303.315,26,0.923077,0.392354,0.211513,0.315,0.657715,0.22313,0.892365,0.211513,0.315,0.657715,0.22313,0.892365
4003,7601.61,8406.99,779.53,805.38,0.475,10,medium,7.0,1169.295,32,1.0,1.0,0.311226,0.7625,1.0,0.496585,0.957396,0.311226,0.7625,1.0,0.496585,0.957396
5154,7604.0,8518.84,892.54,914.84,0.559,5,low,2.0,1338.81,22,1.0,1.0,0.316677,0.7205,1.0,0.818731,0.959564,0.316677,0.7205,1.0,0.818731,0.959564
1903,7609.91,8092.83,452.8,482.92,1.459,9,static,0.0,679.2,26,0.961538,0.792987,0.288987,0.2705,0.877263,1.0,0.947343,0.288987,0.2705,0.877263,1.0,0.947343
432,7615.11,8202.85,548.68,587.74,1.209,5,low,2.0,823.02,22,1.0,1.0,0.285874,0.3955,1.0,0.818731,0.945769,0.285874,0.3955,1.0,0.818731,0.945769
158,7616.2,8588.84,937.13,972.64,0.48,2,high,15.0,1405.695,26,1.0,1.0,0.308072,0.76,1.0,0.22313,0.95609,0.308072,0.76,1.0,0.22313,0.95609
2493,7617.98,7858.4,222.71,240.42,0.931,5,high,15.0,334.065,22,1.0,0.430951,0.28032,0.5345,0.715476,0.22313,0.942848,0.28032,0.5345,0.715476,0.22313,0.942848
2443,7619.02,8284.53,626.51,665.51,0.342,8,static,0.0,939.765,26,0.961538,1.0,0.291834,0.829,0.980769,1.0,0.948745,0.291834,0.829,0.980769,1.0,0.948745
1478,7622.85,8597.56,948.94,974.71,0.751,10,low,2.0,1423.41,33,1.0,1.0,0.315229,0.6245,1.0,0.818731,0.958999,0.315229,0.6245,1.0,0.818731,0.958999
3423,7623.03,8119.85,459.56,496.82,0.633,9,static,0.0,689.34,26,0.961538,0.804825,0.279282,0.6835,0.883182,1.0,0.942286,0.279282,0.6835,0.883182,1.0,0.942286
3588,7624.47,8126.9,493.45,502.43,0.577,10,low,2.0,740.175,32,1.0,0.909037,0.321201,0.7115,0.954519,0.818731,0.961284,0.321201,0.7115,0.954519,0.818731,0.961284
767,7624.59,7950.7,277.98,326.11,0.729,3,high,15.0,416.97,34,0.911765,0.559268,0.217905,0.6355,0.735516,0.22313,0.898353,0.217905,0.6355,0.735516,0.22313,0.898353
4363,7636.92,7915.56,249.99,278.64,0.855,8,high,15.0,374.985,25,0.96,0.49337,0.25693,0.5725,0.726685,0.22313,0.92886,0.25693,0.5725,0.726685,0.22313,0.92886
1812,7643.73,7837.82,165.66,194.09,1.493,5,high,15.0,248.49,23,1.0,0.308276,0.218922,0.2535,0.654138,0.22313,0.899278,0.218922,0.2535,0.654138,0.22313,0.899278
2502,7645.28,7705.19,38.88,59.91,1.216,4,medium,7.0,58.32,40,0.9,0.086032,0.0,0.392,0.493016,0.496585,0.432261,0.0,0.392,0.493016,0.496585,0.432261
4622,7646.51,8305.89,645.36,659.38,0.92,7,static,0.0,968.04,36,0.972222,1.0,0.31885,0.54,0.986111,1.0,0.960399,0.31885,0.54,0.986111,1.0,0.960399
5193,7653.16,8006.12,321.64,352.96,0.806,6,medium,7.0,482.46,43,1.0,0.62284,0.268416,0.597,0.81142,0.496585,0.936085,0.268416,0.597,0.81142,0.496585,0.936085
4063,7653.63,7910.67,217.77,257.04,1.07,5,static,0.0,326.655,23,1.0,0.405248,0.213115,0.465,0.702624,1.0,0.893894,0.213115,0.465,0.702624,1.0,0.893894
2188,7660.65,8580.55,909.35,919.9,1.186,8,low,2.0,1364.025,24,0.958333,1.0,0.325599,0.407,0.979167,0.818731,0.962888,0.325599,0.407,0.979167,0.818731,0.962888
5479,7662.45,8414.92,710.05,752.47,0.572,10,static,0.0,1065.075,34,0.970588,1.0,0.293505,0.714,0.985294,1.0,0.949552,0.293505,0.714,0.985294,1.0,0.949552
3323,7665.15,7952.21,275.87,287.06,0.327,4,static,0.0,413.805,40,0.9,0.610435,0.306292,0.8365,0.755218,1.0,0.955337,0.306292,0.8365,0.755218,1.0,0.955337
5518,7677.65,8553.65,838.56,876.0,0.641,5,medium,7.0,1257.84,22,1.0,1.0,0.303568,0.6795,1.0,0.496585,0.95416,0.303568,0.6795,1.0,0.496585,0.95416
1063,7682.73,8058.01,346.82,375.28,1.345,2,medium,7.0,520.23,27,1.0,0.763784,0.278627,0.3275,0.881892,0.496585,0.941929,0.278627,0.3275,0.881892,0.496585,0.941929
5087,7687.47,7943.52,223.78,256.05,1.181,8,static,0.0,335.67,23,0.956522,0.427973,0.237197,0.4095,0.692248,1.0,0.914665,0.237197,0.4095,0.692248,1.0,0.914665
2540,7689.23,8530.13,831.73,840.9,0.87,4,low,2.0,1247.595,38,0.921053,1.0,0.325983,0.565,0.960526,0.818731,0.963025,0.325983,0.565,0.960526,0.818731,0.963025
4815,7694.43,8387.8,657.07,693.37,1.25,1,high,15.0,985.605,27,0.925926,1.0,0.296503,0.375,0.962963,0.22313,0.950969,0.296503,0.375,0.962963,0.22313,0.950969
3651,7694.49,7745.28,29.49,50.79,1.395,9,low,2.0,44.235,23,0.956522,0.05392,0.0,0.3025,0.505221,0.818731,0.185147,0.0,0.3025,0.505221,0.818731,0.185147
4990,7697.47,8083.84,357.7,386.37,1.002,5,medium,7.0,536.55,21,1.0,0.662485,0.279899,0.499,0.831242,0.496585,0.942621,0.279899,0.499,0.831242,0.496585,0.942621
297,7699.94,7807.07,91.12,107.13,0.96,1,low,2.0,136.68,27,0.925926,0.172461,0.216198,0.52,0.549193,0.818731,0.896783,0.216198,0.52,0.549193,0.818731,0.896783
1243,7709.22,8226.64,488.96,517.42,0.808,6,high,15.0,733.44,46,1.0,0.949568,0.29453,0.596,0.974784,0.22313,0.950041,0.29453,0.596,0.974784,0.22313,0.950041
77,7712.7,8675.85,917.59,963.15,1.294,1,medium,7.0,1376.385,27,0.925926,1.0,0.300232,0.353,0.962963,0.496585,0.952679,0.300232,0.353,0.962963,0.496585,0.952679
2080,7720.12,7916.15,158.99,196.03,1.499,7,static,0.0,238.485,33,0.969697,0.36949,0.17802,0.2505,0.669593,1.0,0.855721,0.17802,0.2505,0.669593,1.0,0.855721
3683,7727.71,7949.52,187.39,221.81,0.311,6,static,0.0,281.085,45,1.0,0.357472,0.210879,0.8445,0.678736,1.0,0.891755,0.210879,0.8445,0.678736,1.0,0.891755
3320,7728.1,7994.32,252.17,266.22,0.509,8,high,15.0,378.255,23,0.956522,0.486874,0.296189,0.7455,0.721698,0.22313,0.950822,0.296189,0.7455,0.721698,0.22313,0.950822
1387,7734.73,8515.47,768.5,780.74,0.249,9,low,2.0,1152.75,23,0.956522,1.0,0.322715,0.8755,0.978261,0.818731,0.961843,0.322715,0.8755,0.978261,0.818731,0.961843
2261,7738.8,8193.96,420.7,455.16,0.673,5,low,2.0,631.05,23,1.0,0.84548,0.278726,0.6635,0.92274,0.818731,0.941983,0.278726,0.6635,0.92274,0.818731,0.941983
2699,7739.91,8046.64,295.05,306.73,0.17,2,low,2.0,442.575,26,0.961538,0.660998,0.306942,0.915,0.811268,0.818731,0.955614,0.306942,0.915,0.811268,0.818731,0.955614
4853,7752.35,8244.0,449.95,491.65,1.276,9,low,2.0,674.925,23,0.913043,0.821167,0.271549,0.362,0.867105,0.818731,0.937934,0.271549,0.362,0.867105,0.818731,0.937934
5516,7758.77,8243.38,448.16,484.61,0.571,10,low,2.0,672.24,36,0.972222,0.871542,0.279112,0.7145,0.921882,0.818731,0.942194,0.279112,0.7145,0.921882,0.818731,0.942194
394,7764.13,7896.73,99.51,132.6,0.405,8,medium,7.0,149.265,23,0.956522,0.197509,0.111647,0.7975,0.577015,0.496585,0.753333,0.111647,0.7975,0.577015,0.496585,0.753333
1861,7764.47,8362.96,565.74,598.49,1.261,8,low,2.0,848.61,23,0.956522,1.0,0.294741,0.3695,0.978261,0.818731,0.950141,0.294741,0.3695,0.978261,0.818731,0.950141
2008,7767.11,8723.91,906.88,956.8,0.819,7,static,0.0,1360.32,32,0.96875,1.0,0.296636,0.5905,0.984375,1.0,0.951031,0.296636,0.5905,0.984375,1.0,0.951031
3569,7770.49,8124.55,305.0,354.06,0.774,1,high,15.0,457.5,29,0.931034,0.604087,0.226098,0.613,0.767561,0.22313,0.905594,0.226098,0.613,0.767561,0.22313,0.905594
451,7771.47,8636.2,853.02,864.73,1.017,1,static,0.0,1279.53,29,0.931034,1.0,0.324182,0.4915,0.965517,1.0,0.962378,0.324182,0.4915,0.965517,1.0,0.962378
